wavelength,zt561rdc,zt633rdc,zt670rdc-xxrxt,zt514rdc,zt491rdc,zt532rdc,zt594rdc
697,0.983758986,0.984803021,0.519066989,0.98307699,0.982551992,0.985988975,0.988345981
698,0.983708978,0.983458996,0.530278027,0.983273029,0.982335985,0.985400021,0.989063978
699,0.984758973,0.980373025,0.544541001,0.982279003,0.981649995,0.985394001,0.988322973
700,0.983743012,0.979170024,0.563376009,0.981841028,0.980162024,0.984640002,0.988048017
701,0.983639002,0.979669988,0.591305017,0.981472015,0.978295028,0.984484017,0.987258017
702,0.984692991,0.978657007,0.631726027,0.981685996,0.976857007,0.983868003,0.986796021
703,0.981673002,0.976509988,0.683071971,0.983519018,0.97370398,0.983074009,0.985094011
704,0.981595993,0.97656101,0.751528025,0.984102011,0.969986022,0.982450008,0.984120011
705,0.982562006,0.976983011,0.820771992,0.983411014,0.969088972,0.982964993,0.98338002
706,0.980763018,0.979267001,0.885596991,0.983990014,0.966476977,0.982473016,0.981831014
707,0.979103982,0.979125977,0.92671001,0.984314024,0.963681996,0.983401,0.981593013
708,0.980850995,0.979210973,0.947345972,0.984540999,0.962189019,0.984156013,0.981046975
709,0.979987979,0.980619013,0.948936999,0.985099971,0.961485982,0.985035002,0.981818974
710,0.981990993,0.980270028,0.942924023,0.984993994,0.961682022,0.986701012,0.98277998
711,0.982230008,0.980518997,0.935066998,0.984201014,0.962028027,0.98743999,0.984705985
712,0.983605027,0.981217027,0.929423988,0.982773006,0.961158991,0.988063991,0.98685497
713,0.982833982,0.980776012,0.926895976,0.982025027,0.962936997,0.988417029,0.988523006
714,0.983119011,0.98189503,0.926156998,0.980919003,0.964456022,0.988129973,0.988974988
715,0.983394027,0.983484983,0.927074015,0.981091022,0.965636015,0.988135993,0.989196002
716,0.983044028,0.98357302,0.930133998,0.980996013,0.96607703,0.98793,0.988660991
717,0.983663976,0.984282017,0.935769975,0.980346024,0.967292011,0.987712026,0.988026977
718,0.984242022,0.984903991,0.941587985,0.980270028,0.967952013,0.987393975,0.986329973
719,0.983566999,0.985737979,0.943654001,0.980412006,0.967528999,0.986370981,0.983776987
720,0.983907998,0.984668016,0.943587005,0.980443001,0.967257023,0.986042976,0.983362019
721,0.984519005,0.986532986,0.944665015,0.979574978,0.966795027,0.985521972,0.983484983
722,0.984542012,0.986654997,0.943665028,0.980493009,0.96508199,0.984201014,0.982140005
723,0.983668983,0.987720013,0.942888975,0.980892003,0.963892996,0.982962012,0.980970979
724,0.983703017,0.987899005,0.942568004,0.981932998,0.961224973,0.982249022,0.983636022
725,0.983340025,0.988249004,0.944751978,0.981993973,0.959098995,0.981378973,0.984929979
726,0.983437002,0.987200975,0.945159972,0.98258698,0.956113994,0.981440008,0.982870996
727,0.983599007,0.986805022,0.944651008,0.983794987,0.952754021,0.982083023,0.983323991
728,0.984227002,0.985670984,0.946062028,0.982913017,0.949315012,0.982442021,0.984010994
729,0.984300971,0.984319985,0.946563005,0.983151019,0.947507024,0.982998013,0.982988
730,0.983564973,0.983735979,0.951335013,0.983554006,0.944702983,0.983271003,0.983138025
731,0.984178007,0.983143985,0.953772008,0.983218014,0.941914976,0.984386981,0.983250976
732,0.982662022,0.98032099,0.955770016,0.981257021,0.940035999,0.984269023,0.982845008
733,0.983240008,0.980970025,0.95798099,0.98151201,0.937968016,0.984264016,0.983633995
734,0.982385993,0.98202002,0.959749997,0.977590024,0.936595023,0.984917998,0.983920991
735,0.983923972,0.981450975,0.960821986,0.976173997,0.933588982,0.985768974,0.981849015
736,0.983525991,0.982132018,0.959991992,0.974918008,0.928885996,0.985924006,0.982464015
737,0.983752012,0.981261015,0.960406005,0.973001003,0.924224019,0.985674977,0.98310101
738,0.982936025,0.981501997,0.957738996,0.971279025,0.918331027,0.985403001,0.983033001
739,0.982069016,0.981869996,0.954693019,0.971774995,0.910624981,0.984197974,0.983346999
740,0.980184019,0.982819021,0.95302701,0.969951987,0.900492013,0.982801974,0.985728979
741,0.979008019,0.98488301,0.95046401,0.968779027,0.888255,0.982189,0.985827982
742,0.977769017,0.984005988,0.948558986,0.967579007,0.875512004,0.980561972,0.986599982
743,0.977326989,0.985121012,0.947448015,0.966962993,0.861724973,0.979726017,0.986268997
744,0.977400005,0.985725999,0.947234988,0.968005002,0.845694005,0.979009986,0.987488985
745,0.978610992,0.985554993,0.946317017,0.969753027,0.831461012,0.978361011,0.988361001
746,0.978321016,0.985540986,0.946467996,0.970546007,0.812363982,0.977931976,0.989592016
747,0.977860987,0.984972,0.947130024,0.971269011,0.797509015,0.977697015,0.990432978
748,0.978224993,0.984242976,0.949007988,0.972729027,0.784135997,0.976823986,0.987079024
749,0.97805202,0.983527005,0.953064978,0.972970009,0.767780006,0.976269007,0.985984981
750,0.978582025,0.983740985,0.953745008,0.972090006,0.753826022,0.976601005,0.983794987
751,0.979273975,0.984227002,0.955998003,0.972922981,,0.97763598,0.983928978
752,0.979997993,0.983322024,0.960421026,0.972015977,,0.977898002,0.984425008
753,0.981069028,0.98328203,0.962563992,0.971430004,,0.978850007,0.983821988
754,0.979988992,0.981880009,0.962620974,0.970865011,,0.979770005,0.981348991
755,0.980960011,0.982499003,0.965062976,0.970521986,,0.980301023,0.980589986
756,0.981384993,0.983705997,0.963460982,0.968990982,,0.980993986,0.98229301
757,0.980965018,0.983215988,0.964920998,0.967705011,,0.982035995,0.982887983
758,0.981275976,0.984040976,0.963512003,0.964923978,,0.982805014,0.981687009
759,0.983328998,0.984147012,0.963244975,0.962216973,,0.98357302,0.983434021
760,0.980727971,0.983749986,0.960165024,0.959226012,,0.983105004,0.98515898
761,0.979404986,0.984838009,0.957002997,0.958553016,,0.981329024,0.986347973
762,0.978917003,0.984808981,0.953086019,0.955470026,,0.979806006,0.985427976
763,0.979113996,0.985385001,0.952202976,0.955619991,,0.977931023,0.98584199
764,0.978972971,0.985132992,0.948925972,0.95273,,0.975986004,0.986308992
765,0.977752984,0.984450996,0.946249008,0.953336,,0.973500013,0.986419976
766,0.978079021,0.984708011,0.945800006,0.95363301,,0.97143501,0.986769021
767,0.980548978,0.984495997,0.945501029,0.950681984,,0.969416022,0.98656702
768,0.977572978,0.983578026,0.947664022,0.950972974,,0.967342019,0.985930026
769,0.977895975,0.983416021,0.950197995,0.951436996,,0.965646982,0.986015975
770,0.97724402,0.983605981,0.951403975,0.949639976,,0.964977026,0.987460017
771,0.979129016,0.984323978,0.951451004,0.947649002,,0.963883996,0.98654002
772,0.980337977,0.985301971,0.953652024,0.944764018,,0.963488996,0.986288011
773,0.980440974,0.986413002,0.95727098,0.940261006,,0.963859022,0.985314012
774,0.981588006,0.986654997,0.959385991,0.933418989,,0.964707971,0.985297978
775,0.981930971,0.986827016,0.964461029,0.923712015,,0.96606499,0.985171974
776,0.982152998,0.986486018,0.966850996,0.913528979,,0.967041016,0.986056983
777,0.982568026,0.986069977,0.968448997,0.902898014,,0.968361974,0.986037016
778,0.98360002,0.98585701,0.970171988,0.888499022,,0.970093012,0.985714018
779,0.983934999,0.985915005,0.969597995,0.873923004,,0.971364021,0.986645997
780,0.983434021,0.985211015,0.970100999,0.859045029,,0.972670019,0.985782027
781,0.982905984,0.984942019,0.970375001,0.84385097,,0.973351002,0.987531006
782,0.980723977,0.986266017,0.971083999,0.828202009,,0.973639011,0.986837029
783,0.980162024,0.985651016,0.969933987,0.813490987,,0.973178029,0.985396981
784,0.979094028,0.986474991,0.967974007,0.800354004,,0.972172022,0.987793982
785,0.978514016,0.985934019,0.965058982,0.789528012,,0.970833004,0.988041997
786,0.978689015,0.987371027,0.964666009,0.775438011,,0.969142973,0.986171007
787,0.976517022,0.988348007,0.959998012,0.763276994,,0.966804028,0.985783994
788,0.974882007,0.987994015,0.958423972,0.752204001,,0.963890016,0.986549973
789,0.972568989,0.987774014,0.956906021,0.738985002,,0.961017013,0.987239003
790,0.972286999,0.987603009,0.956274986,0.728985012,,0.958002985,0.984972
791,0.972903013,0.987704992,0.954524994,0.721635997,,0.95508498,0.985126972
792,0.973438025,0.98863101,0.951526999,0.714028001,,0.95175302,0.985569
793,0.971383989,0.98891598,0.952291012,0.706070006,,0.949284971,0.987320006
794,0.97329998,0.988071024,0.953549027,0.699375987,,0.946690023,0.987240016
795,0.975033998,0.986559987,0.952982008,0.694813013,,0.945824981,0.987119973
796,0.975498021,0.986835003,0.957157016,0.690541983,,0.946478009,0.98804599
797,0.976657987,0.986860991,0.957854986,0.691181004,,0.947036028,0.988268971
798,0.975122988,0.987087011,0.959915996,0.690508008,,0.945043027,0.986232996
799,0.976355016,0.987114012,0.962086022,0.691110015,,0.943861008,0.98663801
800,0.976089001,0.986801028,0.963755012,0.693202972,,0.943089008,0.986602008
801,0.977245986,0.98617202,0.964622021,0.696622014,,0.941941023,0.986232996
802,0.978372991,0.987272024,0.96794802,0.700712025,,0.940961003,0.985634983
803,0.977882028,0.987327993,0.969586015,0.70817101,,0.93908298,0.98575598
804,0.977576971,0.987569988,0.97131598,0.715276003,,0.935689986,0.984682977
805,0.975901008,0.98804301,0.970758021,0.721508026,,0.931214988,0.984544992
806,0.973384023,0.988345981,0.972341001,0.725207984,,0.924677014,0.983799994
807,0.972689986,0.98724103,0.972885013,0.725419998,,0.915913999,0.983743012
808,0.970454991,0.987655997,0.971828997,0.718217015,,0.905709028,0.983999014
809,0.969983995,0.987456024,0.970804989,0.70224297,,0.894524992,0.984902024
810,0.969016016,0.987718999,0.968744993,0.67979902,,0.881976008,0.985258996
811,0.966407001,0.989085019,0.966472983,0.649096012,,0.867872,0.985867023
812,0.96390897,0.988678992,0.964827001,0.612993002,,0.853643,0.986082017
813,0.962632,0.986737013,0.964092016,0.574397027,,0.839003026,0.986128986
814,0.961722016,0.985719979,0.961562991,0.538999021,,0.824584007,0.986523986
815,0.960533977,0.985818982,0.959501028,0.507963002,,0.810396016,0.986467004
816,0.958518028,0.984593987,0.955356002,0.480933011,,0.797330976,0.987280011
817,0.958940029,0.983955979,0.955124974,0.458894998,,0.784433007,0.987154007
818,0.958734989,0.983615994,0.951942027,0.441002995,,0.772410989,0.987469971
819,0.95875901,0.982841015,0.953887999,0.429168999,,0.761096001,0.986922026
820,0.958886981,0.981917977,0.952171028,0.421465009,,0.750182986,0.987644017
821,0.961573005,0.981604993,0.950073004,0.418632001,,0.740032017,0.987603009
822,0.963814974,0.980533004,0.953727007,0.419710994,,0.730634987,0.987477005
823,0.964779019,0.980117023,0.950860977,0.424629986,,0.721867025,0.987349987
824,0.965206027,0.97933197,0.951465011,0.432918012,,0.714061022,0.987245977
825,0.964877009,0.978267014,0.952301025,0.44530201,,0.706323028,0.987390995
826,0.965767026,0.97882998,0.951178014,0.462226003,,0.700241029,0.986212015
827,0.96569401,0.978056014,0.955501974,0.482299,,0.695361972,0.98596698
828,0.964222014,0.981420994,0.953743994,0.510456026,,0.691106975,0.98596698
829,0.963207006,0.981348991,0.954586983,0.545684993,,0.688529015,0.986271977
830,0.961425006,0.979029,0.955763996,0.593415022,,0.686995029,0.985112011
831,0.959587991,0.980139971,0.954252005,0.658006012,,0.687435985,0.983964026
832,0.957651019,0.980623007,0.955298007,0.721816003,,0.689372003,0.982765019
833,0.955893993,0.981769979,0.955595016,0.75466001,,0.692483008,0.982034981
834,0.954976022,0.982551992,0.956025004,0.723785996,,0.69698298,0.981621981
835,0.952519,0.98367101,0.954218984,0.628913999,,0.702546,0.982357025
836,0.948922992,0.985468984,0.951925993,0.511547029,,0.709577978,0.983130991
837,0.94737798,0.987362027,0.954344988,0.423045993,,0.715943992,0.982665002
838,0.945201993,0.988406003,0.950869977,0.361961007,,0.720808029,0.981566012
839,0.942381024,0.988084972,0.948158026,0.317324013,,0.721992016,0.98120302
840,0.939554989,0.988812983,0.949388981,0.282660007,,0.718200982,0.980571985
841,0.940048993,0.987223983,0.946350992,0.252184987,,0.707759023,0.98120898
842,0.936672986,0.987702012,0.945747018,0.227951005,,0.690690994,0.981773973
843,0.935609996,0.986768007,0.943940997,0.207782,,0.665612996,0.982659996
844,0.93542999,0.985275984,0.944047987,0.190485001,,0.636914015,0.982802987
845,0.936164975,0.985248983,0.942062974,0.174612999,,0.604921997,0.984833002
846,0.935926974,0.985732973,0.942085981,0.162319005,,0.572318017,0.985337019
847,0.934886992,0.98466903,0.94273001,0.152371004,,0.538043976,0.984901011
848,0.936468005,0.98357898,0.941125989,0.144121006,,0.508777022,0.984107018
849,0.933269978,0.982698023,0.940687001,0.137807995,,0.483743012,0.985022008
850,0.932232976,0.981197,0.943367004,0.132890001,,0.461221009,0.984983027
851,0.928022027,0.980696976,0.942313015,0.129717007,,0.444041014,0.985494971
852,0.922900975,0.980340004,0.94887501,0.128349006,,0.431023985,0.986208022
853,0.917263985,0.978272021,0.949443996,0.128556997,,0.421797007,0.986387014
854,0.910740972,0.977792978,0.949204028,0.130527005,,0.416570991,0.985692978
855,0.900241017,0.980434,0.951119006,0.135257006,,0.41544801,0.985211015
856,0.891547024,0.97833699,0.952952981,0.141990006,,0.417957991,0.98406601
857,0.882282019,0.977883995,0.955307007,0.152478993,,0.424194008,0.983817995
858,0.870553017,0.978228986,0.95915699,0.168188006,,0.433642,0.983081996
859,0.85996902,0.978708982,0.960056007,0.189416006,,0.446406007,0.983407021
860,0.844371974,0.978610992,0.967073023,0.219175994,,0.464349985,0.981927991
861,0.829331994,0.978377998,0.969462991,0.263325006,,0.484840989,0.980232
862,0.814504027,0.978699028,0.970843971,0.317528009,,0.510586023,0.979412019
863,0.799960017,0.979942977,0.968770027,0.378392011,,0.544838011,0.978204012
864,0.789377987,0.980876029,0.974152029,0.427787989,,0.589676023,0.977936029
865,0.777576983,0.981738985,0.972916007,0.429374993,,0.648895979,0.97735399
866,0.764208972,0.980926991,0.972464025,0.377992004,,0.716754019,0.976889014
867,0.75365299,0.980871022,0.97351402,0.295175999,,0.751838982,0.975261986
868,0.744117022,0.981254995,0.974129975,0.211391002,,0.723937988,0.975130022
869,0.732325017,0.982595026,0.971965015,0.142820001,,0.630005002,0.975627005
870,0.723380983,0.98198998,0.971358001,0.098484099,,0.524223983,0.975463986
871,0.711696982,0.981195986,0.970112026,0.067834698,,0.431760997,0.975543022
872,0.705725014,0.980153024,0.968611002,0.0487413,,0.369127005,0.975386024
873,0.699711978,0.980091989,0.965349972,0.0342068,,0.320728987,0.97517699
874,0.692638993,0.980928004,0.963791013,0.025718899,,0.28539899,0.975477993
875,0.686742008,0.981473982,0.961434007,0.019718399,,0.254859,0.974928021
876,0.68257302,0.981778979,0.96084398,0.0151598,,0.230792999,0.973861992
877,0.675406992,0.980455995,0.958359003,0.0119897,,0.209056005,0.97437501
878,0.673887014,0.981397986,0.954132974,0.00962567,,0.191635996,0.973653972
879,0.674223006,0.981881022,0.949993014,0.00773553,,0.176899001,0.975246012
880,0.673053026,0.982613981,0.950334013,0.00638706,,0.164019004,0.976906002
881,0.676099002,0.983263016,0.948925972,0.00526429,,0.153938994,0.976382971
882,0.676967025,0.983994007,0.948414981,0.00450275,,0.145192996,0.977711022
883,0.682699025,0.984504998,0.949442983,0.00377859,,0.138530999,0.977614999
884,0.684575021,0.984193981,0.946913004,0.00316573,,0.133660004,0.977667987
885,0.690183997,0.984212995,0.947475016,0.00274756,,0.130299002,0.976984024
886,0.697377026,0.984239995,0.947228014,0.00225955,,0.128075004,0.977136016
887,0.701879978,0.984297991,0.950349987,0.00197349,,0.127354994,0.976644993
888,0.705308974,0.984318018,0.952076018,0.00175979,,0.128864005,0.975264013
889,0.705609977,0.982026994,0.951260984,0.00150508,,0.132070005,0.976118982
890,0.702174008,0.980050027,0.95372802,0.00131763,,0.137058005,0.976836979
891,0.68978101,0.978866994,0.953535974,0.00116053,,0.145191997,0.977454007
892,0.675000012,0.977427006,0.957343996,0.00106219,,0.155862004,0.976696014
893,0.651229024,0.975665987,0.958778977,0.000958929,,0.171459004,0.975726008
894,0.626169026,0.974178016,0.96173197,0.000771783,,0.191875994,0.975390017
895,0.596952021,0.972481012,0.964685023,0.000783213,,0.221431002,0.975481987
896,0.566848993,0.970346987,0.968724012,0.000703985,,0.259048998,0.975899994
897,0.533842981,0.968904972,0.970152974,0.000608621,,0.310732991,0.976779997
898,0.503309011,0.967791975,0.969399989,0.000484091,,0.370135009,0.977030993
899,0.479326993,0.965548992,0.968986988,0.000451391,,0.420987993,0.977801979
900,0.457479,0.964461982,0.971948981,0.000441627,,0.443755001,0.977084994
901,0.438050985,0.963267028,0.972911,0.000401992,,0.413637996,0.97645998
902,0.42512399,0.963571012,0.973303974,0.000371127,,0.342413992,0.976981997
903,0.414168,0.962508976,0.973070979,0.000281021,,0.252204001,0.975956023
904,0.40564701,0.961773992,0.972271025,0.000300302,,0.175595,0.971687019
905,0.403304994,0.961327016,0.971879005,0.000303693,,0.122629002,0.971877992
906,0.403259993,0.962688029,0.970532,0.000347926,,0.084896401,0.970333993
907,0.406753004,0.96361798,0.973122001,0.000259193,,0.060254,0.967866004
908,0.413554996,0.96478802,0.968715012,0.000296622,,0.0447472,0.965739012
909,0.424052,0.967149973,0.965977013,0.000175311,,0.033182599,0.962876976
910,0.437539011,0.967637002,0.964514971,0.000163398,,0.023514001,0.961453021
911,0.45134899,0.969439983,0.962248981,0.000157196,,0.018263301,0.95747298
912,0.471226007,0.97013998,0.959183991,0.000194085,,0.014291,0.954712987
913,0.495784998,0.972557008,0.957726002,0.00010215,,0.0112892,0.952324986
914,0.525505006,0.972321987,0.953992009,0.000133476,,0.00930946,0.950430989
915,0.562434018,0.973402977,0.952291012,0.000138142,,0.00755916,0.948484004
916,0.615090013,0.975354016,0.951754987,0.000110632,,0.00621158,0.948153019
917,0.676919997,0.973824978,0.946960986,4.25E-05,,0.00514392,0.948332012
918,0.723052025,0.973461986,0.948421001,0.000104788,,0.00442635,0.948951006
919,0.724529028,0.97033,0.948791027,0.000124563,,0.00375504,0.950052977
920,0.660611987,0.968855977,0.949029028,7.79E-05,,0.00314393,0.951641977
921,0.557384014,0.966811001,0.945753992,9.73E-05,,0.00262366,0.953283012
922,0.456295013,0.965337992,0.948112011,5.19E-05,,0.00231001,0.955905974
923,0.382019997,0.961863995,0.947812021,0.000106582,,0.00208455,0.958994985
924,0.332747012,0.959888995,0.947345018,6.03E-05,,0.00188126,0.96055001
925,0.294999003,0.958269,0.949599981,1.07E-05,,0.00163066,0.961045027
926,0.264064014,0.95638603,0.950334013,5.04E-05,,0.00148299,0.959767997
927,0.238288,0.95421797,0.950249016,5.51E-05,,0.00122544,0.956740975
928,0.216284007,0.953112006,0.954020023,4.91E-05,,0.00106785,0.951269984
929,0.197924003,0.951400995,0.952353001,6.53E-07,,0.00106105,0.942017972
930,0.182142004,0.950882971,0.95451498,3.50E-05,,0.000943186,0.929472983
931,0.169474006,0.95025599,0.956811011,4.44E-05,,0.000818324,0.912810028
932,0.157905996,0.949701011,0.959110975,2.99E-05,,0.000784097,0.893177986
933,0.148531005,0.950213015,0.963761985,3.54E-05,,0.000701337,0.868960977
934,0.140841007,0.951193988,0.963029027,6.44E-05,,0.000716918,0.842055976
935,0.134736001,0.952287018,0.967330992,6.28E-05,,0.00056388,0.813552976
936,0.129802004,0.953278005,0.969215989,5.31E-06,,0.000590249,0.786854982
937,0.126034006,0.954742014,0.969677985,2.06E-05,,0.00050793,0.757429004
938,0.123999,0.954946995,0.972647011,5.36E-05,,0.000486565,0.731410027
939,0.123249002,0.956643999,0.974057019,3.45E-05,,0.000484439,0.708334982
940,0.123639002,0.959410012,0.976442993,3.86E-05,,0.00044123,0.685645998
941,0.125495002,0.959636986,0.977424979,1.98E-05,,0.000339777,0.665727019
942,0.128802001,0.959743023,0.978026986,2.93E-05,,0.000319758,0.649411976
943,0.133901998,0.959792018,0.979520977,3.04E-05,,0.000347358,0.636267006
944,0.141868994,0.960152984,0.979313016,6.33E-05,,0.000246905,0.626699984
945,0.152948007,0.959412992,0.979915977,6.25E-05,,0.000265071,0.620181978
946,0.167905003,0.957114995,0.977155983,4.30E-05,,0.000206785,0.615234971
947,0.187729999,0.954230011,0.97913003,2.33E-05,,0.000317051,0.615330994
948,0.215183005,0.951470017,0.979389012,1.81E-07,,0.000356317,0.618153989
949,0.251352996,0.948472977,0.977192998,6.12E-06,,0.000343335,0.62292701
950,0.298070014,0.94483,0.975538015,3.83E-05,,0.000222856,0.630481005
951,0.352577001,0.94046402,0.973905027,3.22E-05,,0.000213647,0.640493989
952,0.404087007,0.934792995,0.973375976,1.19E-06,,0.000262517,0.651812971
953,0.42960301,0.931264997,0.972688019,2.89E-05,,0.000250529,0.666881979
954,0.408823013,0.927443027,0.972660005,3.19E-05,,0.000162046,0.685918987
955,0.345887005,0.92296797,0.97338903,4.22E-07,,0.0002208,0.708845019
956,0.26474601,0.91909802,0.969654977,1.12E-05,,0.000209134,0.734633982
957,0.188923001,0.916361988,0.968294024,4.78E-05,,0.000130941,0.759438992
958,0.130043998,0.914539993,0.967773974,5.54E-05,,0.000178208,0.775008976
959,0.091771603,0.912748992,0.965537012,2.70E-05,,9.14E-05,0.767683029
960,0.0658345,0.91148299,0.963855982,1.00E-08,,0.000188331,0.729034007
961,0.048574001,0.91111201,0.967167974,9.47E-07,,0.000148705,0.665992022
962,0.036694501,0.911677003,0.96559,1.93E-05,,0.000139596,0.588791013
963,0.027564799,0.912953973,0.965303004,2.67E-05,,0.000188431,0.512304008
964,0.0214395,0.916091979,0.966796994,2.50E-06,,0.000206493,0.443578988
965,0.016976099,0.915912986,0.966693997,4.60E-05,,0.000128097,0.38745901
966,0.0134438,0.918871999,0.968882024,3.09E-05,,0.000106943,0.344606996
967,0.0109112,0.921096981,0.966744006,1.05E-06,,2.10E-06,0.308569014
968,0.0089531,0.922783971,0.970519006,1.87E-05,,0.000147541,0.282413989
969,0.00739824,0.923910975,0.970291972,1.84E-05,,0.000146728,0.262019992
970,0.00613078,0.923120022,0.968544006,1.40E-05,,9.96E-05,0.245853007
971,0.00518455,0.920246005,0.969307005,1.34E-05,,0.000204344,0.233955994
972,0.00445832,0.915082991,0.971017003,4.94E-06,,8.73E-05,0.225682005
973,0.00377226,0.908492982,0.971364021,9.01E-06,,1.15E-05,0.220657006
974,0.00324343,0.90132302,0.974219978,4.36E-06,,0.000147044,0.218886003
975,0.00283783,0.892632008,0.974273026,1.79E-06,,0.000136698,0.222874001
976,0.00252089,0.881686985,0.977109015,2.67E-05,,8.90E-05,0.233671993
977,0.00219875,0.867805004,0.976307988,9.31E-06,,0.00014689,0.259339005
978,0.00189243,0.852438986,0.979414999,1.06E-05,,0.000117684,0.306704015
979,0.00170434,0.837684989,0.976225019,2.76E-05,,0.000108165,0.374487996
980,0.00149534,0.821725011,0.976176023,2.43E-05,,0.000127712,0.427890986
981,0.0013481,0.80746901,0.97773999,3.70E-05,,0.000117383,0.437276006
982,0.00119977,0.794095993,0.977392018,3.04E-05,,5.90E-05,0.400967985
983,0.00108328,0.779834986,0.975986004,1.00E-08,,4.95E-05,0.356783003
984,0.000989593,0.766533971,0.976185024,3.43E-07,,6.91E-05,0.337711006
985,0.000920565,0.755191028,0.976391017,5.73E-06,,6.94E-05,0.348475009
986,0.000788102,0.743556976,0.977499008,1.81E-05,,8.92E-05,0.372837007
987,0.00074878,0.733292997,0.972633004,9.06E-06,,9.84E-05,0.402698994
988,0.000617531,0.722918987,0.974205971,6.18E-06,,1.03E-06,0.428772002
989,0.000552708,0.714837015,0.973074019,2.40E-05,,0.000128721,0.442431003
990,0.000565774,0.706597984,0.970574975,3.00E-05,,4.01E-05,0.439330995
991,0.000449205,0.698747993,0.967673004,4.37E-05,,7.01E-05,4.19E-01
992,0.000532178,0.692956984,0.968824983,3.85E-07,,8.96E-05,0.380769998
993,0.00042658,0.68542701,0.967996001,5.16E-06,,2.00E-05,0.335045993
994,0.000463495,0.680270016,0.967153013,9.56E-06,,9.99E-06,0.284556001
995,0.000452509,0.674920022,0.963267982,9.58E-06,,2.39E-07,0.239131004
996,0.000371134,0.668316007,0.962200999,1.25E-05,,4.10E-05,1.99E-01
997,0.000330502,0.665197015,0.960264027,4.17E-05,,0.000161536,0.166238993
998,0.000315958,0.660270989,0.958370984,2.20E-05,,9.12E-05,1.39E-01
999,0.000280827,0.656262994,0.961197019,2.55E-06,,7.10E-05,1.19E-01
1000,0.00029736,0.652185023,0.960879982,3.25E-05,,2.06E-05,1.02E-01
1001,,,0.958491027,6.54E-05,,,
1002,,,0.959562004,3.63E-05,,,
1003,,,0.958998024,1.47E-05,,,
1004,,,0.961237013,6.19E-05,,,
1005,,,0.959949017,4.10E-05,,,
1006,,,0.960747004,1.20E-05,,,
1007,,,0.96173197,3.45E-05,,,
1008,,,0.96233201,2.48E-05,,,
1009,,,0.962677002,3.47E-05,,,
1010,,,0.962399006,8.97E-05,,,
1011,,,0.962761998,5.51E-05,,,
1012,,,0.964971006,9.03E-05,,,
1013,,,0.965641022,1.01E-05,,,
1014,,,0.965995014,1.53E-05,,,
1015,,,0.969309986,7.10E-05,,,
1016,,,0.968268991,5.33E-06,,,
1017,,,0.970506012,5.13E-05,,,
1018,,,0.972778976,3.62E-05,,,
1019,,,0.974233985,4.16E-05,,,
1020,,,0.976482987,4.26E-05,,,
1021,,,0.977775991,0.000126002,,,
1022,,,0.977914989,6.41E-05,,,
1023,,,0.980664015,9.04E-05,,,
1024,,,0.98408699,4.37E-05,,,
1025,,,0.984484017,8.67E-05,,,
1026,,,0.983577013,6.01E-05,,,
1027,,,0.979478002,4.53E-05,,,
1028,,,0.982511997,0.00011093,,,
1029,,,0.984158993,6.27E-05,,,
1030,,,0.984529972,0.000102329,,,
1031,,,0.982586026,9.83E-05,,,
1032,,,0.980017006,0.00012692,,,
1033,,,0.977688015,9.50E-05,,,
1034,,,0.976321995,0.000147979,,,
1035,,,0.980198026,0.000133571,,,
1036,,,0.975032985,0.000191718,,,
1037,,,0.974629998,0.000103367,,,
1038,,,0.975138009,0.000301796,,,
1039,,,0.970438004,0.000208719,,,
1040,,,0.969690979,0.000252593,,,
1041,,,0.967921972,0.000197373,,,
1042,,,0.968369007,0.000339137,,,
1043,,,0.968713999,0.000330926,,,
1044,,,0.96795702,0.000342463,,,
1045,,,0.966315985,0.000374797,,,
1046,,,0.964609027,0.000419137,,,
1047,,,0.964891016,0.000410793,,,
1048,,,0.962445021,0.000392341,,,
1049,,,0.96340698,0.00048336,,,
1050,,,0.962475002,0.000547889,,,
1051,,,0.963361025,0.000573308,,,
1052,,,0.960470974,0.000648735,,,
1053,,,0.964776993,0.000714354,,,
1054,,,0.962435007,0.000659822,,,
1055,,,0.963684022,0.000870454,,,
1056,,,0.963524997,0.000757586,,,
1057,,,0.964643002,0.000861766,,,
1058,,,0.960685015,0.00098899,,,
1059,,,0.963214993,0.00105949,,,
1060,,,0.968658984,0.0011786,,,
1061,,,0.968807995,0.00133963,,,
1062,,,0.970754981,0.00151088,,,
1063,,,0.970044017,0.00163867,,,
1064,,,0.972386003,0.00171524,,,
1065,,,0.972728014,0.00195484,,,
1066,,,0.974160016,0.00215737,,,
1067,,,0.974493027,0.00236668,,,
1068,,,0.976400971,0.00273833,,,
1069,,,0.976566017,0.00279373,,,
1070,,,0.978080988,0.00302098,,,
1071,,,0.978758991,0.0034536,,,
1072,,,0.978799999,0.00378736,,,
1073,,,0.978917003,0.00429373,,,
1074,,,0.980593026,0.00469378,,,
1075,,,0.978752017,0.00516187,,,
1076,,,0.978565991,0.00599741,,,
1077,,,0.977798998,0.00661347,,,
1078,,,0.977456987,0.00731399,,,
1079,,,0.976597011,0.00837856,,,
1080,,,0.973702013,0.00937904,,,
1081,,,0.971415997,0.0104696,,,
1082,,,0.974467993,0.0118422,,,
1083,,,0.969991982,0.0134317,,,
1084,,,0.970270991,0.0153628,,,
1085,,,0.964367986,0.017589601,,,
